round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
222,48840,0.26,"[0.0,0.1)",1859,0.050999,1.0,0.01140181,0.01140181,119.3027,33.8638,30.5133,1.5504
222,48840,0.26,"[0.1,0.3)",2993,0.193092,1.0,0.00832807,0.00832807,185.0036,33.9635,31.6632,6.2211
222,48840,0.26,"[0.3,0.5)",1583,0.389231,1.0,0.00525137,0.00525137,358.2654,33.775,31.8868,12.2501
222,48840,0.26,"[0.5,0.7)",524,0.576722,1.0,0.0053537,0.0053537,299.1608,33.5802,22.2353,12.6938
222,48840,0.26,"[0.7,1.0)",54,0.744786,1.0,0.00538434,0.00538434,363.0731,33.1003,17.9743,13.4657
222,48840,0.26,boundary(r=t),7012,0.0,1.0,0.01141054,0.01141054,113.7464,0.0,0.0,0.0
223,49060,0.256667,"[0.0,0.1)",1827,0.049697,1.0,0.01163568,0.01163568,120.1621,33.8078,30.3872,1.4816
223,49060,0.256667,"[0.1,0.3)",2968,0.192311,1.0,0.0083587,0.0083587,186.6725,33.9176,31.9856,6.26
223,49060,0.256667,"[0.3,0.5)",1622,0.384753,1.0,0.0052258,0.0052258,381.2884,33.6823,32.6672,12.4918
223,49060,0.256667,"[0.5,0.7)",538,0.572098,1.0,0.0054066,0.0054066,285.8646,33.5943,21.6839,12.2957
223,49060,0.256667,"[0.7,1.0)",58,0.749919,1.0,0.00516305,0.00516305,488.6699,33.3755,20.2915,15.4052
223,49060,0.256667,boundary(r=t),7012,0.0,1.0,0.0114066,0.0114066,114.4059,0.0,0.0,0.0
224,49280,0.253333,"[0.0,0.1)",1836,0.049296,1.0,0.01145913,0.01145913,120.2315,33.7452,29.6054,1.4253
224,49280,0.253333,"[0.1,0.3)",2992,0.193862,1.0,0.00831039,0.00831039,183.2228,33.8052,31.3566,6.1385
224,49280,0.253333,"[0.3,0.5)",1608,0.38741,1.0,0.00537146,0.00537146,367.44,33.784,31.9989,12.2703
224,49280,0.253333,"[0.5,0.7)",522,0.574875,1.0,0.00541699,0.00541699,298.7883,33.565,21.8289,12.4221
224,49280,0.253333,"[0.7,1.0)",55,0.753829,1.0,0.00525412,0.00525412,249.671,32.8826,15.6637,11.8233
224,49280,0.253333,boundary(r=t),7012,0.0,1.0,0.01146885,0.01146885,114.0298,0.0,0.0,0.0
225,49500,0.25,"[0.0,0.1)",1869,0.049719,1.0,0.01177688,0.01177688,117.4063,33.8128,29.6845,1.4561
225,49500,0.25,"[0.1,0.3)",2940,0.194246,1.0,0.00824669,0.00824669,182.5306,33.8407,31.1789,6.1376
225,49500,0.25,"[0.3,0.5)",1583,0.387492,1.0,0.00509005,0.00509005,376.7889,33.7858,32.8343,12.5905
225,49500,0.25,"[0.5,0.7)",554,0.5751,1.0,0.00559284,0.00559284,274.3086,33.6408,21.4061,12.1691
225,49500,0.25,"[0.7,1.0)",67,0.740093,1.0,0.00486998,0.00486998,367.9771,33.8496,18.4508,13.6868
225,49500,0.25,boundary(r=t),7012,0.0,1.0,0.01135266,0.01135266,114.2283,0.0,0.0,0.0
226,49720,0.246667,"[0.0,0.1)",1849,0.050271,1.0,0.01148518,0.01148518,120.682,33.7589,30.2,1.4853
226,49720,0.246667,"[0.1,0.3)",2952,0.191528,1.0,0.00840388,0.00840388,182.1734,33.8465,31.2442,6.0783
226,49720,0.246667,"[0.3,0.5)",1635,0.386808,1.0,0.00525756,0.00525756,361.8792,33.7893,32.5302,12.4106
226,49720,0.246667,"[0.5,0.7)",537,0.573382,1.0,0.00529247,0.00529247,299.2774,33.4646,22.1144,12.5266
226,49720,0.246667,"[0.7,1.0)",40,0.755109,1.0,0.0050695,0.0050695,270.0279,32.6744,16.2958,12.2878
226,49720,0.246667,boundary(r=t),7012,0.0,1.0,0.01133305,0.01133305,114.0591,0.0,0.0,0.0
227,49940,0.243333,"[0.0,0.1)",1850,0.049443,1.0,0.01176969,0.01176969,117.3675,33.8546,30.4292,1.4912
227,49940,0.243333,"[0.1,0.3)",2978,0.191926,1.0,0.0085327,0.0085327,177.6092,33.92,31.0503,5.9908
227,49940,0.243333,"[0.3,0.5)",1605,0.386995,1.0,0.00528827,0.00528827,386.9901,33.744,33.1282,12.7026
227,49940,0.243333,"[0.5,0.7)",528,0.572986,1.0,0.00535856,0.00535856,310.6886,33.4193,22.355,12.7097
227,49940,0.243333,"[0.7,1.0)",52,0.763011,1.0,0.00550889,0.00550889,277.2333,34.0827,17.6394,13.4364
227,49940,0.243333,boundary(r=t),7012,0.0,1.0,0.0115718,0.0115718,113.7345,0.0,0.0,0.0
228,50160,0.24,"[0.0,0.1)",1841,0.050647,1.0,0.01178007,0.01178007,116.8967,33.7742,29.2396,1.4656
228,50160,0.24,"[0.1,0.3)",2956,0.192307,1.0,0.00842165,0.00842165,181.6025,33.8863,31.2167,6.0975
228,50160,0.24,"[0.3,0.5)",1636,0.386385,1.0,0.00530358,0.00530358,366.5185,33.6899,32.3653,12.3134
228,50160,0.24,"[0.5,0.7)",526,0.573446,1.0,0.00588778,0.00588778,270.7827,33.5864,20.709,11.7558
228,50160,0.24,"[0.7,1.0)",54,0.748248,1.0,0.00427988,0.00427988,584.5954,33.9042,22.078,16.6639
228,50160,0.24,boundary(r=t),7012,0.0,1.0,0.01146724,0.01146724,114.461,0.0,0.0,0.0
229,50380,0.236667,"[0.0,0.1)",1846,0.048764,1.0,0.01196999,0.01196999,115.6344,33.993,29.9643,1.4593
229,50380,0.236667,"[0.1,0.3)",2927,0.192914,1.0,0.00818475,0.00818475,184.7511,33.8416,31.6751,6.1761
229,50380,0.236667,"[0.3,0.5)",1628,0.388624,1.0,0.00549984,0.00549984,352.6639,33.7491,31.6206,12.1709
229,50380,0.236667,"[0.5,0.7)",548,0.572867,1.0,0.00537923,0.00537923,296.7284,33.446,21.4883,12.1906
229,50380,0.236667,"[0.7,1.0)",64,0.74013,1.0,0.00574849,0.00574849,226.9702,33.3598,14.9742,11.1092
229,50380,0.236667,boundary(r=t),7012,0.0,1.0,0.01146333,0.01146333,113.7362,0.0,0.0,0.0
230,50600,0.233333,"[0.0,0.1)",1850,0.049046,1.0,0.01171029,0.01171029,119.3749,33.6836,30.4257,1.465
230,50600,0.233333,"[0.1,0.3)",2958,0.191837,1.0,0.00824551,0.00824551,188.5393,33.8555,31.6602,6.1959
230,50600,0.233333,"[0.3,0.5)",1648,0.386224,1.0,0.00526246,0.00526246,348.0665,33.71,31.5646,12.0794
230,50600,0.233333,"[0.5,0.7)",504,0.577462,1.0,0.00562505,0.00562505,293.4175,33.3337,21.1605,12.1229
230,50600,0.233333,"[0.7,1.0)",53,0.738989,1.0,0.00485661,0.00485661,276.2564,33.6826,17.7724,13.1248
230,50600,0.233333,boundary(r=t),7012,0.0,1.0,0.01160118,0.01160118,112.3634,0.0,0.0,0.0
231,50820,0.23,"[0.0,0.1)",1877,0.049606,1.0,0.01177343,0.01177343,117.2244,33.7924,29.8371,1.4491
231,50820,0.23,"[0.1,0.3)",2907,0.193478,1.0,0.00839654,0.00839654,185.3,33.9843,31.6132,6.2214
231,50820,0.23,"[0.3,0.5)",1599,0.387455,1.0,0.00534238,0.00534238,364.7922,33.79,32.2922,12.3479
231,50820,0.23,"[0.5,0.7)",551,0.577984,1.0,0.00554092,0.00554092,278.4245,33.5343,21.0752,12.0867
231,50820,0.23,"[0.7,1.0)",79,0.746068,1.0,0.00508297,0.00508297,345.3189,33.0744,19.0876,14.2227
231,50820,0.23,boundary(r=t),7012,0.0,1.0,0.01140253,0.01140253,114.3243,0.0,0.0,0.0
232,51040,0.226667,"[0.0,0.1)",1855,0.048728,1.0,0.01158349,0.01158349,119.7854,33.7436,30.1668,1.4247
232,51040,0.226667,"[0.1,0.3)",2977,0.194932,1.0,0.00829101,0.00829101,186.6575,33.8474,31.566,6.2525
232,51040,0.226667,"[0.3,0.5)",1579,0.386612,1.0,0.00538562,0.00538562,359.9836,33.831,32.2084,12.2607
232,51040,0.226667,"[0.5,0.7)",557,0.5718,1.0,0.00553825,0.00553825,306.1972,33.4184,21.8646,12.3983
232,51040,0.226667,"[0.7,1.0)",45,0.739873,1.0,0.00566562,0.00566562,285.4654,33.4771,17.1897,12.7547
232,51040,0.226667,boundary(r=t),7012,0.0,1.0,0.01144585,0.01144585,113.7855,0.0,0.0,0.0
233,51260,0.223333,"[0.0,0.1)",1884,0.04954,1.0,0.01168336,0.01168336,117.9955,33.7601,29.359,1.449
233,51260,0.223333,"[0.1,0.3)",3006,0.19307,1.0,0.00858698,0.00858698,179.6419,33.9471,30.8699,6.0418
233,51260,0.223333,"[0.3,0.5)",1567,0.386796,1.0,0.00528347,0.00528347,343.8628,33.6783,31.4109,12.0446
233,51260,0.223333,"[0.5,0.7)",506,0.57656,1.0,0.00530351,0.00530351,303.7605,33.6519,21.7395,12.4161
233,51260,0.223333,"[0.7,1.0)",50,0.746281,1.0,0.00573202,0.00573202,285.4718,33.5408,17.5979,13.2498
233,51260,0.223333,boundary(r=t),7012,0.0,1.0,0.01146464,0.01146464,114.0404,0.0,0.0,0.0
234,51480,0.22,"[0.0,0.1)",1846,0.049092,1.0,0.01166623,0.01166623,119.3455,33.8121,30.0681,1.4556
234,51480,0.22,"[0.1,0.3)",2950,0.191847,1.0,0.00835884,0.00835884,182.5809,33.8505,31.2574,6.102
234,51480,0.22,"[0.3,0.5)",1628,0.387882,1.0,0.00525285,0.00525285,384.4808,33.8673,33.1648,12.7457
234,51480,0.22,"[0.5,0.7)",532,0.579691,1.0,0.00537391,0.00537391,280.3993,33.5339,21.3363,12.2657
234,51480,0.22,"[0.7,1.0)",57,0.751721,1.0,0.0050932,0.0050932,337.4126,33.2031,18.3759,13.9177
234,51480,0.22,boundary(r=t),7012,0.0,1.0,0.01161578,0.01161578,112.7039,0.0,0.0,0.0
235,51700,0.216667,"[0.0,0.1)",1866,0.049245,1.0,0.01165614,0.01165614,118.6351,33.7462,29.0373,1.4114
235,51700,0.216667,"[0.1,0.3)",2937,0.193796,1.0,0.00839167,0.00839167,186.7065,34.0494,31.9969,6.3243
235,51700,0.216667,"[0.3,0.5)",1642,0.386239,1.0,0.00532584,0.00532584,358.5988,33.6285,32.0275,12.2422
235,51700,0.216667,"[0.5,0.7)",516,0.57603,1.0,0.00541438,0.00541438,287.3819,33.3264,21.1322,12.1138
235,51700,0.216667,"[0.7,1.0)",52,0.753608,1.0,0.00484113,0.00484113,351.8393,33.3914,18.3855,13.8915
235,51700,0.216667,boundary(r=t),7012,0.0,1.0,0.0115755,0.0115755,113.0678,0.0,0.0,0.0
236,51920,0.213333,"[0.0,0.1)",1863,0.049332,1.0,0.0116984,0.0116984,117.2149,33.7455,29.8554,1.4597
236,51920,0.213333,"[0.1,0.3)",3001,0.193362,1.0,0.00852078,0.00852078,178.0977,33.9214,31.191,6.0753
236,51920,0.213333,"[0.3,0.5)",1567,0.386347,1.0,0.00546865,0.00546865,346.6975,33.7151,31.6187,12.0906
236,51920,0.213333,"[0.5,0.7)",521,0.572729,1.0,0.00527231,0.00527231,313.5373,33.4508,22.1269,12.5348
236,51920,0.213333,"[0.7,1.0)",61,0.754166,1.0,0.00428287,0.00428287,394.7335,33.5195,20.9399,15.7415
236,51920,0.213333,boundary(r=t),7012,0.0,1.0,0.01145814,0.01145814,113.8072,0.0,0.0,0.0
237,52140,0.21,"[0.0,0.1)",1859,0.049432,1.0,0.01171104,0.01171104,118.8986,33.7483,30.2104,1.4772
237,52140,0.21,"[0.1,0.3)",2924,0.195519,1.0,0.00832621,0.00832621,185.0272,33.957,31.1939,6.1934
237,52140,0.21,"[0.3,0.5)",1632,0.389031,1.0,0.00562882,0.00562882,332.0436,33.7901,30.0455,11.6309
237,52140,0.21,"[0.5,0.7)",531,0.581873,1.0,0.00554951,0.00554951,277.1588,33.3186,20.7601,11.9362
237,52140,0.21,"[0.7,1.0)",67,0.750163,1.0,0.00495437,0.00495437,405.6751,33.4457,19.3995,14.5708
237,52140,0.21,boundary(r=t),7012,0.0,1.0,0.01151024,0.01151024,113.3651,0.0,0.0,0.0
238,52360,0.206667,"[0.0,0.1)",1833,0.049612,1.0,0.01199115,0.01199115,117.7093,33.851,29.4213,1.4395
238,52360,0.206667,"[0.1,0.3)",2998,0.191728,1.0,0.00846814,0.00846814,177.7855,33.8996,30.8364,5.9953
238,52360,0.206667,"[0.3,0.5)",1613,0.384009,1.0,0.00544762,0.00544762,358.0241,33.7029,31.8491,12.1584
238,52360,0.206667,"[0.5,0.7)",504,0.576351,1.0,0.00549601,0.00549601,295.4867,33.5987,21.4235,12.2698
238,52360,0.206667,"[0.7,1.0)",65,0.743008,1.0,0.00448677,0.00448677,343.8605,33.3702,18.9371,14.0298
238,52360,0.206667,boundary(r=t),7012,0.0,1.0,0.01158331,0.01158331,112.9211,0.0,0.0,0.0
239,52580,0.203333,"[0.0,0.1)",1825,0.049094,1.0,0.01153304,0.01153304,120.1006,33.7731,30.2581,1.4538
239,52580,0.203333,"[0.1,0.3)",3008,0.192493,1.0,0.00832468,0.00832468,187.6599,33.8792,31.7107,6.2069
239,52580,0.203333,"[0.3,0.5)",1608,0.38593,1.0,0.00539283,0.00539283,360.9525,33.7734,32.6764,12.4552
239,52580,0.203333,"[0.5,0.7)",517,0.574421,1.0,0.00514316,0.00514316,345.4131,33.4584,23.0308,13.0862
239,52580,0.203333,"[0.7,1.0)",55,0.755986,1.0,0.00454414,0.00454414,488.9124,33.2963,20.7314,15.8605
239,52580,0.203333,boundary(r=t),7012,0.0,1.0,0.01166152,0.01166152,112.0455,0.0,0.0,0.0
240,52800,0.2,"[0.0,0.1)",1836,0.048429,1.0,0.0119267,0.0119267,117.2289,33.8516,29.6982,1.4178
240,52800,0.2,"[0.1,0.3)",2984,0.192698,1.0,0.00841549,0.00841549,183.7137,33.8216,31.3646,6.159
240,52800,0.2,"[0.3,0.5)",1609,0.386525,1.0,0.00539491,0.00539491,361.6495,33.7464,32.1318,12.3456
240,52800,0.2,"[0.5,0.7)",515,0.573189,1.0,0.00537003,0.00537003,284.4404,33.3243,21.5368,12.253
240,52800,0.2,"[0.7,1.0)",69,0.746882,1.0,0.0047898,0.0047898,327.4449,33.4456,18.2261,13.6724
240,52800,0.2,boundary(r=t),7012,0.0,1.0,0.01168964,0.01168964,111.8664,0.0,0.0,0.0
241,53020,0.196667,"[0.0,0.1)",1866,0.049759,1.0,0.01191461,0.01191461,116.5439,33.8976,29.3815,1.4437
241,53020,0.196667,"[0.1,0.3)",2924,0.19366,1.0,0.00851111,0.00851111,179.6495,33.879,30.5766,6.0278
241,53020,0.196667,"[0.3,0.5)",1590,0.384494,1.0,0.00534122,0.00534122,393.1878,33.8503,33.4866,12.7558
241,53020,0.196667,"[0.5,0.7)",574,0.57422,1.0,0.00542767,0.00542767,284.0219,33.4393,21.5425,12.2397
241,53020,0.196667,"[0.7,1.0)",59,0.750074,1.0,0.00464872,0.00464872,319.379,33.3633,18.5547,13.9477
241,53020,0.196667,boundary(r=t),7012,0.0,1.0,0.01169058,0.01169058,112.7262,0.0,0.0,0.0
242,53240,0.193333,"[0.0,0.1)",1903,0.049028,1.0,0.01175868,0.01175868,118.2265,33.8625,29.4923,1.4268
242,53240,0.193333,"[0.1,0.3)",2950,0.192392,1.0,0.00834173,0.00834173,178.9817,33.8407,31.2439,6.071
242,53240,0.193333,"[0.3,0.5)",1592,0.385086,1.0,0.00534393,0.00534393,362.7227,33.7724,32.5289,12.3756
242,53240,0.193333,"[0.5,0.7)",524,0.573441,1.0,0.0053869,0.0053869,304.129,33.6375,22.0983,12.5271
242,53240,0.193333,"[0.7,1.0)",44,0.73829,1.0,0.00558561,0.00558561,289.1357,33.1918,18.1972,13.4466
242,53240,0.193333,boundary(r=t),7012,0.0,1.0,0.01170907,0.01170907,112.0136,0.0,0.0,0.0
243,53460,0.19,"[0.0,0.1)",1919,0.049835,1.0,0.01176122,0.01176122,118.6745,33.7557,29.9492,1.4581
243,53460,0.19,"[0.1,0.3)",2924,0.194404,1.0,0.00850218,0.00850218,180.1216,33.9442,31.0225,6.1135
243,53460,0.19,"[0.3,0.5)",1531,0.386881,1.0,0.00534422,0.00534422,358.8163,33.9119,32.3951,12.3863
243,53460,0.19,"[0.5,0.7)",567,0.577859,1.0,0.00552654,0.00552654,336.6348,33.4188,22.5458,12.8282
243,53460,0.19,"[0.7,1.0)",72,0.746684,1.0,0.00476069,0.00476069,420.5839,33.4578,20.2891,15.2301
243,53460,0.19,boundary(r=t),7012,0.0,1.0,0.01156566,0.01156566,112.897,0.0,0.0,0.0
244,53680,0.186667,"[0.0,0.1)",1866,0.049151,1.0,0.01184313,0.01184313,117.9651,33.755,29.5685,1.4457
244,53680,0.186667,"[0.1,0.3)",2976,0.195888,1.0,0.00846091,0.00846091,186.2985,33.9686,31.8348,6.3118
244,53680,0.186667,"[0.3,0.5)",1601,0.385881,1.0,0.00537303,0.00537303,367.5624,33.7674,32.4149,12.4133
244,53680,0.186667,"[0.5,0.7)",509,0.571414,1.0,0.00550053,0.00550053,290.4516,33.576,21.4243,12.1024
244,53680,0.186667,"[0.7,1.0)",61,0.739141,1.0,0.0049197,0.0049197,457.7183,33.3341,20.6462,15.3441
244,53680,0.186667,boundary(r=t),7012,0.0,1.0,0.01172061,0.01172061,112.4967,0.0,0.0,0.0
245,53900,0.183333,"[0.0,0.1)",1867,0.049405,1.0,0.0120172,0.0120172,116.2096,33.8062,29.6074,1.4487
245,53900,0.183333,"[0.1,0.3)",2994,0.192256,1.0,0.00863241,0.00863241,180.595,33.9042,30.5571,5.9956
245,53900,0.183333,"[0.3,0.5)",1573,0.388191,1.0,0.00526028,0.00526028,346.8504,33.7585,31.7756,12.1516
245,53900,0.183333,"[0.5,0.7)",511,0.575471,1.0,0.00560454,0.00560454,284.9308,33.6707,21.2065,12.1127
245,53900,0.183333,"[0.7,1.0)",68,0.753494,1.0,0.00506724,0.00506724,272.4276,32.8202,17.7241,13.4067
245,53900,0.183333,boundary(r=t),7012,0.0,1.0,0.01173018,0.01173018,111.8003,0.0,0.0,0.0
246,54120,0.18,"[0.0,0.1)",1828,0.049138,1.0,0.01195719,0.01195719,115.0156,33.8472,30.0369,1.4484
246,54120,0.18,"[0.1,0.3)",2909,0.193298,1.0,0.00851795,0.00851795,179.377,33.9978,30.7146,6.0158
246,54120,0.18,"[0.3,0.5)",1712,0.386821,1.0,0.00553341,0.00553341,360.5088,33.8052,31.7307,12.17
246,54120,0.18,"[0.5,0.7)",524,0.574996,1.0,0.00548911,0.00548911,278.1351,33.6114,21.1059,12.0023
246,54120,0.18,"[0.7,1.0)",40,0.753292,1.0,0.00475319,0.00475319,299.8047,32.7666,18.0352,13.635
246,54120,0.18,boundary(r=t),7012,0.0,1.0,0.01173712,0.01173712,111.8191,0.0,0.0,0.0
247,54340,0.176667,"[0.0,0.1)",1776,0.049453,1.0,0.01199378,0.01199378,118.227,33.6595,29.6689,1.4515
247,54340,0.176667,"[0.1,0.3)",3011,0.193964,1.0,0.00841405,0.00841405,185.3017,33.933,31.4641,6.2406
247,54340,0.176667,"[0.3,0.5)",1629,0.385481,1.0,0.00549114,0.00549114,347.1598,33.8556,31.6178,12.056
247,54340,0.176667,"[0.5,0.7)",533,0.575881,1.0,0.00559273,0.00559273,276.6093,33.4949,21.0162,12.0187
247,54340,0.176667,"[0.7,1.0)",64,0.742482,1.0,0.00433092,0.00433092,320.814,33.4948,18.764,13.8968
247,54340,0.176667,boundary(r=t),7012,0.0,1.0,0.01176239,0.01176239,112.0319,0.0,0.0,0.0
248,54560,0.173333,"[0.0,0.1)",1889,0.049193,1.0,0.01224156,0.01224156,113.2645,33.9435,29.8357,1.4436
248,54560,0.173333,"[0.1,0.3)",2909,0.192637,1.0,0.00859781,0.00859781,181.9663,33.8697,31.2925,6.1409
248,54560,0.173333,"[0.3,0.5)",1618,0.386742,1.0,0.00536677,0.00536677,374.7675,33.7669,32.4187,12.4198
248,54560,0.173333,"[0.5,0.7)",524,0.578655,1.0,0.00532501,0.00532501,298.8247,33.5243,21.5979,12.369
248,54560,0.173333,"[0.7,1.0)",73,0.749936,1.0,0.00476558,0.00476558,390.3567,33.2824,19.9267,14.8894
248,54560,0.173333,boundary(r=t),7012,0.0,1.0,0.01178271,0.01178271,111.1,0.0,0.0,0.0
249,54780,0.17,"[0.0,0.1)",1852,0.049651,1.0,0.01156506,0.01156506,120.4622,33.6561,29.8785,1.4594
249,54780,0.17,"[0.1,0.3)",2945,0.192074,1.0,0.00861516,0.00861516,181.6715,33.8651,30.6639,6.0123
249,54780,0.17,"[0.3,0.5)",1614,0.387062,1.0,0.00557723,0.00557723,333.4481,33.7073,30.9143,11.8282
249,54780,0.17,"[0.5,0.7)",535,0.573168,1.0,0.00530305,0.00530305,319.5731,33.5596,22.7332,12.8965
249,54780,0.17,"[0.7,1.0)",67,0.743536,1.0,0.00499823,0.00499823,430.2811,33.4872,18.7575,14.1097
249,54780,0.17,boundary(r=t),7012,0.0,1.0,0.01185051,0.01185051,111.2564,0.0,0.0,0.0
250,55000,0.166667,"[0.0,0.1)",1853,0.049442,1.0,0.01210013,0.01210013,114.6793,33.8095,29.2293,1.4133
250,55000,0.166667,"[0.1,0.3)",2957,0.193032,1.0,0.00846879,0.00846879,184.5569,33.8765,31.1219,6.1222
250,55000,0.166667,"[0.3,0.5)",1606,0.38682,1.0,0.00538002,0.00538002,354.7094,33.7945,31.6761,12.1369
250,55000,0.166667,"[0.5,0.7)",540,0.575907,1.0,0.00541596,0.00541596,293.3339,33.6627,21.5846,12.2953
250,55000,0.166667,"[0.7,1.0)",57,0.750558,1.0,0.00504777,0.00504777,323.2215,33.4088,18.1401,13.6935
250,55000,0.166667,boundary(r=t),7012,0.0,1.0,0.01180869,0.01180869,111.5894,0.0,0.0,0.0
251,55220,0.163333,"[0.0,0.1)",1826,0.048781,1.0,0.01192973,0.01192973,117.5098,33.7516,29.7766,1.4291
251,55220,0.163333,"[0.1,0.3)",2984,0.192027,1.0,0.00861894,0.00861894,176.8758,33.9027,30.8173,5.9797
251,55220,0.163333,"[0.3,0.5)",1605,0.384263,1.0,0.00547757,0.00547757,335.5761,33.8097,31.118,11.8097
251,55220,0.163333,"[0.5,0.7)",526,0.57638,1.0,0.00554177,0.00554177,278.3402,33.3477,20.9692,12.0089
251,55220,0.163333,"[0.7,1.0)",72,0.752318,1.0,0.00455192,0.00455192,571.6505,32.692,21.7792,16.4736
251,55220,0.163333,boundary(r=t),7012,0.0,1.0,0.01185784,0.01185784,110.6384,0.0,0.0,0.0
252,55440,0.16,"[0.0,0.1)",1799,0.049901,1.0,0.01189867,0.01189867,116.0332,33.8798,29.4962,1.4521
252,55440,0.16,"[0.1,0.3)",3048,0.192211,1.0,0.00857383,0.00857383,176.8054,33.8416,30.9015,6.0201
252,55440,0.16,"[0.3,0.5)",1585,0.385421,1.0,0.00547224,0.00547224,360.3346,33.8048,31.794,12.1819
252,55440,0.16,"[0.5,0.7)",528,0.573655,1.0,0.00551672,0.00551672,269.7424,33.4479,20.5257,11.7156
252,55440,0.16,"[0.7,1.0)",53,0.739739,1.0,0.00547849,0.00547849,470.5626,32.7485,19.7553,14.6227
252,55440,0.16,boundary(r=t),7012,0.0,1.0,0.01164056,0.01164056,112.7038,0.0,0.0,0.0
253,55660,0.156667,"[0.0,0.1)",1831,0.049667,1.0,0.01173499,0.01173499,117.793,33.8432,29.8255,1.4602
253,55660,0.156667,"[0.1,0.3)",2979,0.195006,1.0,0.00854287,0.00854287,178.139,33.9545,30.5238,6.0037
253,55660,0.156667,"[0.3,0.5)",1586,0.386877,1.0,0.00556392,0.00556392,326.3953,33.6965,30.3509,11.6747
253,55660,0.156667,"[0.5,0.7)",555,0.57638,1.0,0.00544514,0.00544514,307.7451,33.6064,22.247,12.708
253,55660,0.156667,"[0.7,1.0)",62,0.74386,1.0,0.0045838,0.0045838,480.9736,33.6035,21.1175,15.7299
253,55660,0.156667,boundary(r=t),7012,0.0,1.0,0.0118966,0.0118966,111.9569,0.0,0.0,0.0
254,55880,0.153333,"[0.0,0.1)",1845,0.049384,1.0,0.01216356,0.01216356,115.902,33.6541,29.0337,1.4164
254,55880,0.153333,"[0.1,0.3)",2939,0.192185,1.0,0.00848549,0.00848549,180.517,33.8735,31.2896,6.0947
254,55880,0.153333,"[0.3,0.5)",1650,0.387003,1.0,0.00541038,0.00541038,353.3354,33.7752,32.0954,12.2453
254,55880,0.153333,"[0.5,0.7)",515,0.573451,1.0,0.00557948,0.00557948,301.861,33.4864,22.1023,12.5174
254,55880,0.153333,"[0.7,1.0)",64,0.745037,1.0,0.00476958,0.00476958,356.1632,32.8255,18.4025,13.8276
254,55880,0.153333,boundary(r=t),7012,0.0,1.0,0.01186858,0.01186858,112.3427,0.0,0.0,0.0
255,56100,0.15,"[0.0,0.1)",1837,0.049945,1.0,0.01198498,0.01198498,117.4279,33.7985,29.8715,1.4573
255,56100,0.15,"[0.1,0.3)",2907,0.193173,1.0,0.00842083,0.00842083,187.8509,33.8991,31.6353,6.229
255,56100,0.15,"[0.3,0.5)",1654,0.388539,1.0,0.00554555,0.00554555,359.9479,33.7909,32.0826,12.3417
255,56100,0.15,"[0.5,0.7)",573,0.57534,1.0,0.00549097,0.00549097,290.8797,33.6793,21.4576,12.2603
255,56100,0.15,"[0.7,1.0)",42,0.755422,1.0,0.00482271,0.00482271,372.5926,33.6094,19.7989,15.0163
255,56100,0.15,boundary(r=t),7012,0.0,1.0,0.01175352,0.01175352,111.5021,0.0,0.0,0.0
256,56320,0.146667,"[0.0,0.1)",1818,0.050059,1.0,0.01192544,0.01192544,118.267,33.8707,29.3549,1.4444
256,56320,0.146667,"[0.1,0.3)",2941,0.193086,1.0,0.0084791,0.0084791,180.3467,33.8352,31.0929,6.0886
256,56320,0.146667,"[0.3,0.5)",1660,0.38843,1.0,0.00545516,0.00545516,349.8521,33.6856,31.6519,12.0899
256,56320,0.146667,"[0.5,0.7)",531,0.574167,1.0,0.00553233,0.00553233,288.4965,33.458,21.3915,12.1718
256,56320,0.146667,"[0.7,1.0)",63,0.746563,1.0,0.00510132,0.00510132,351.2639,32.9488,18.2187,13.6595
256,56320,0.146667,boundary(r=t),7012,0.0,1.0,0.01167009,0.01167009,112.3436,0.0,0.0,0.0
257,56540,0.143333,"[0.0,0.1)",1885,0.049674,1.0,0.01184971,0.01184971,117.6573,33.9153,30.1235,1.4556
257,56540,0.143333,"[0.1,0.3)",2969,0.192284,1.0,0.00864713,0.00864713,176.3048,33.8871,30.7315,5.9594
257,56540,0.143333,"[0.3,0.5)",1560,0.386077,1.0,0.00541107,0.00541107,341.4325,33.7679,31.2028,11.9072
257,56540,0.143333,"[0.5,0.7)",543,0.574661,1.0,0.00567191,0.00567191,299.668,33.6125,22.0238,12.5598
257,56540,0.143333,"[0.7,1.0)",56,0.761299,1.0,0.00504759,0.00504759,416.5614,33.2561,18.9172,14.3539
257,56540,0.143333,boundary(r=t),7012,0.0,1.0,0.01194309,0.01194309,110.4595,0.0,0.0,0.0
258,56760,0.14,"[0.0,0.1)",1860,0.049665,1.0,0.01221575,0.01221575,111.9863,33.8912,28.7404,1.4103
258,56760,0.14,"[0.1,0.3)",2923,0.194043,1.0,0.00875542,0.00875542,176.7872,33.9006,30.9872,6.0731
258,56760,0.14,"[0.3,0.5)",1637,0.386135,1.0,0.00551219,0.00551219,344.5094,33.586,31.3417,12.0058
258,56760,0.14,"[0.5,0.7)",536,0.571731,1.0,0.00568129,0.00568129,282.9211,33.4789,21.3968,12.1395
258,56760,0.14,"[0.7,1.0)",57,0.745833,1.0,0.00574992,0.00574992,299.1242,32.9087,16.8488,12.5991
