model,B,n_cal,subset,UCB_K,UCB_S,UCB_cal_mean,UCB_cal_ucb,UCB_heldout_risk,UCB_regret,UCB_near_optimal,UCB_heldout_micro_risk,ERM_K,ERM_S,ERM_cal_mean,ERM_cal_ucb,ERM_heldout_risk,ERM_regret,ERM_near_optimal,ERM_heldout_micro_risk,oracle_K,oracle_S,oracle_risk,fullval_heldout_risk,regret_pure_width,regret_pure_depth,regret_balanced,regret_historical,regret_fullval
CD,16,200,109,16,1,5.995153,6.626495,6.23348,0.0,True,6.1297,16,1,5.995153,6.626495,6.23348,0.0,True,6.1297,16,1,6.23348,6.23348,0.0,1.368868,0.943313,0.0,0.0
CD,16,200,110,16,1,6.099365,6.720092,5.999296,0.0,True,5.992016,16,1,6.099365,6.720092,5.999296,0.0,True,5.992016,16,1,5.999296,5.999296,0.0,2.11831,0.963728,0.0,0.0
CD,16,200,111,16,1,6.192376,6.818888,5.790284,0.0,True,5.831003,16,1,6.192376,6.818888,5.790284,0.0,True,5.831003,16,1,5.790284,5.790284,0.0,2.032689,1.032364,0.0,0.0
CD,16,200,112,16,1,5.803721,6.374241,6.663665,0.0,True,6.663241,16,1,5.803721,6.374241,6.663665,0.0,True,6.663241,16,1,6.663665,6.663665,0.0,1.86586,0.963619,0.0,0.0
CD,16,200,113,16,1,5.953643,6.567542,6.326763,0.0,True,6.26903,16,1,5.953643,6.567542,6.326763,0.0,True,6.26903,16,1,6.326763,6.326763,0.0,2.291336,0.814491,0.0,0.0
CD,16,200,114,16,1,5.816202,6.404711,6.635618,0.0,True,6.558893,16,1,5.816202,6.404711,6.635618,0.0,True,6.558893,16,1,6.635618,6.635618,0.0,2.033093,0.814563,0.0,0.0
CD,16,200,115,16,1,6.534575,7.206137,5.021297,0.0,True,4.94147,16,1,6.534575,7.206137,5.021297,0.0,True,4.94147,16,1,5.021297,5.021297,0.0,2.461248,0.997518,0.0,0.0
CD,16,200,116,16,1,6.263465,6.897109,5.630532,0.0,True,5.592939,16,1,6.263465,6.897109,5.630532,0.0,True,5.592939,16,1,5.630532,5.630532,0.0,2.023816,0.679996,0.0,0.0
CD,16,200,117,16,1,6.046864,6.641979,6.117276,0.0,True,5.980282,16,1,6.046864,6.641979,6.117276,0.0,True,5.980282,16,1,6.117276,6.117276,0.0,1.991464,0.786197,0.0,0.0
CD,16,200,118,16,1,6.270441,6.886767,5.614856,0.0,True,5.647459,16,1,6.270441,6.886767,5.614856,0.0,True,5.647459,16,1,5.614856,5.614856,0.0,2.185517,1.090161,0.0,0.0
CD,16,200,119,16,1,5.729615,6.265605,6.830195,0.0,True,6.710495,16,1,5.729615,6.265605,6.830195,0.0,True,6.710495,16,1,6.830195,6.830195,0.0,1.99277,0.896539,0.0,0.0
CD,16,200,120,16,1,6.008179,6.607405,6.204209,0.0,True,6.099618,16,1,6.008179,6.607405,6.204209,0.0,True,6.099618,16,1,6.204209,6.204209,0.0,2.108,0.803587,0.0,0.0
CD,16,200,121,16,1,6.115355,6.739716,5.963365,0.0,True,6.003669,16,1,6.115355,6.739716,5.963365,0.0,True,6.003669,16,1,5.963365,5.963365,0.0,1.934308,0.841976,0.0,0.0
CD,16,200,122,16,1,5.914867,6.520657,6.413899,0.0,True,6.36391,16,1,5.914867,6.520657,6.413899,0.0,True,6.36391,16,1,6.413899,6.413899,0.0,1.697677,0.743732,0.0,0.0
CD,16,200,123,16,1,6.1846,6.826877,5.807758,0.0,True,5.77689,16,1,6.1846,6.826877,5.807758,0.0,True,5.77689,16,1,5.807758,5.807758,0.0,2.169643,0.96765,0.0,0.0
CD,16,200,124,16,1,6.159688,6.797286,5.863739,0.0,True,5.849561,16,1,6.159688,6.797286,5.863739,0.0,True,5.849561,16,1,5.863739,5.863739,0.0,2.394619,0.949678,0.0,0.0
CD,16,200,125,16,1,5.497021,6.011929,7.352879,0.0,True,7.171119,16,1,5.497021,6.011929,7.352879,0.0,True,7.171119,16,1,7.352879,7.352879,0.0,1.887566,0.840571,0.0,0.0
CD,16,200,126,16,1,6.288258,6.938419,5.574818,0.0,True,5.553933,16,1,6.288258,6.938419,5.574818,0.0,True,5.553933,16,1,5.574818,5.574818,0.0,2.381561,1.105203,0.0,0.0
CD,16,200,127,16,1,6.31655,6.978878,5.511241,0.0,True,5.506121,16,1,6.31655,6.978878,5.511241,0.0,True,5.506121,16,1,5.511241,5.511241,0.0,2.412328,0.825843,0.0,0.0
CD,16,200,128,16,1,6.244749,6.882296,5.67259,0.0,True,5.633904,16,1,6.244749,6.882296,5.67259,0.0,True,5.633904,16,1,5.67259,5.67259,0.0,2.14195,0.99133,0.0,0.0
CD,16,200,129,16,1,6.003765,6.605419,6.214128,0.0,True,6.174735,16,1,6.003765,6.605419,6.214128,0.0,True,6.174735,16,1,6.214128,6.214128,0.0,2.439017,1.108663,0.0,0.0
CD,16,200,130,16,1,6.28299,6.950218,5.586656,0.0,True,5.587004,16,1,6.28299,6.950218,5.586656,0.0,True,5.587004,16,1,5.586656,5.586656,0.0,2.387568,1.08195,0.0,0.0
CD,16,200,131,16,1,6.153661,6.764451,5.877284,0.0,True,5.858297,16,1,6.153661,6.764451,5.877284,0.0,True,5.858297,16,1,5.877284,5.877284,0.0,2.004776,1.117317,0.0,0.0
CD,16,200,132,16,1,6.309163,6.905748,5.527841,0.0,True,5.483929,16,1,6.309163,6.905748,5.527841,0.0,True,5.483929,16,1,5.527841,5.527841,0.0,2.31934,0.941479,0.0,0.0
CD,16,200,133,16,1,5.791549,6.360768,6.691017,0.0,True,6.603512,16,1,5.791549,6.360768,6.691017,0.0,True,6.603512,16,1,6.691017,6.691017,0.0,2.261395,1.143562,0.0,0.0
CD,16,200,134,16,1,5.889393,6.445009,6.471144,0.0,True,6.328395,16,1,5.889393,6.445009,6.471144,0.0,True,6.328395,16,1,6.471144,6.471144,0.0,1.783494,0.805555,0.0,0.0
CD,16,200,135,16,1,6.42672,7.039886,5.263668,0.0,True,5.209412,16,1,6.42672,7.039886,5.263668,0.0,True,5.209412,16,1,5.263668,5.263668,0.0,2.208203,1.136281,0.0,0.0
CD,16,200,136,16,1,6.067661,6.686017,6.070541,0.0,True,6.075417,16,1,6.067661,6.686017,6.070541,0.0,True,6.075417,16,1,6.070541,6.070541,0.0,2.221827,0.98114,0.0,0.0
CD,16,200,137,16,1,6.226331,6.829269,5.713981,0.0,True,5.662648,16,1,6.226331,6.829269,5.713981,0.0,True,5.662648,16,1,5.713981,5.713981,0.0,1.871295,0.621601,0.0,0.0
CD,16,200,138,16,1,6.437805,7.087253,5.238756,0.0,True,5.225925,16,1,6.437805,7.087253,5.238756,0.0,True,5.225925,16,1,5.238756,5.238756,0.0,1.923277,0.929445,0.0,0.0
CD,16,200,139,16,1,6.021399,6.642868,6.174501,0.0,True,6.151828,16,1,6.021399,6.642868,6.174501,0.0,True,6.151828,16,1,6.174501,6.174501,0.0,2.333734,1.059171,0.0,0.0
CD,16,200,140,16,1,6.339289,6.973236,5.460142,0.0,True,5.428217,16,1,6.339289,6.973236,5.460142,0.0,True,5.428217,16,1,5.460142,5.460142,0.0,2.352303,1.18511,0.0,0.0
CD,16,200,141,16,1,6.208791,6.852177,5.753395,0.0,True,5.794313,16,1,6.208791,6.852177,5.753395,0.0,True,5.794313,16,1,5.753395,5.753395,0.0,1.964004,0.963928,0.0,0.0
CD,16,200,142,16,1,6.578174,7.246383,4.923321,0.0,True,4.929442,16,1,6.578174,7.246383,4.923321,0.0,True,4.929442,16,1,4.923321,4.923321,0.0,2.168842,1.071069,0.0,0.0
CD,16,200,143,16,1,6.112433,6.717767,5.96993,0.0,True,6.010161,16,1,6.112433,6.717767,5.96993,0.0,True,6.010161,16,1,5.96993,5.96993,0.0,1.997584,0.880144,0.0,0.0
CD,16,200,144,16,1,6.403499,7.060833,5.31585,0.0,True,5.278019,16,1,6.403499,7.060833,5.31585,0.0,True,5.278019,16,1,5.31585,5.31585,0.0,2.148609,0.929292,0.0,0.0
CD,16,200,145,16,1,5.549214,6.076777,7.23559,0.0,True,7.262036,16,1,5.549214,6.076777,7.23559,0.0,True,7.262036,16,1,7.23559,7.23559,0.0,2.192668,0.910601,0.0,0.0
CD,16,200,146,16,1,6.223615,6.868894,5.720084,0.0,True,5.835479,16,1,6.223615,6.868894,5.720084,0.0,True,5.835479,16,1,5.720084,5.720084,0.0,1.821879,0.857432,0.0,0.0
CD,16,200,147,16,1,6.318263,6.973274,5.507391,0.0,True,5.4503,16,1,6.318263,6.973274,5.507391,0.0,True,5.4503,16,1,5.507391,5.507391,0.0,2.400661,1.179359,0.0,0.0
CD,16,200,148,16,1,6.12864,6.747386,5.933509,0.0,True,5.881474,16,1,6.12864,6.747386,5.933509,0.0,True,5.881474,16,1,5.933509,5.933509,0.0,2.483489,1.10575,0.0,0.0
CD,16,200,149,16,1,6.453584,7.083187,5.2033,0.0,True,5.255601,16,1,6.453584,7.083187,5.2033,0.0,True,5.255601,16,1,5.2033,5.2033,0.0,2.11115,0.553709,0.0,0.0
CD,16,200,150,16,1,5.901063,6.437156,6.444919,0.0,True,6.437383,16,1,5.901063,6.437156,6.444919,0.0,True,6.437383,16,1,6.444919,6.444919,0.0,2.31874,1.073022,0.0,0.0
CD,16,200,151,16,1,6.114579,6.697238,5.965108,0.0,True,5.929502,16,1,6.114579,6.697238,5.965108,0.0,True,5.929502,16,1,5.965108,5.965108,0.0,2.102374,1.088527,0.0,0.0
CD,16,200,152,16,1,6.357685,7.002309,5.418801,0.0,True,5.440579,16,1,6.357685,7.002309,5.418801,0.0,True,5.440579,16,1,5.418801,5.418801,0.0,2.32531,1.287782,0.0,0.0
CD,16,200,153,16,1,6.129236,6.773585,5.93217,0.0,True,5.864331,16,1,6.129236,6.773585,5.93217,0.0,True,5.864331,16,1,5.93217,5.93217,0.0,2.16658,1.017924,0.0,0.0
CD,16,200,154,16,1,6.021822,6.591318,6.173549,0.0,True,6.135648,16,1,6.021822,6.591318,6.173549,0.0,True,6.135648,16,1,6.173549,6.173549,0.0,2.481642,1.100167,0.0,0.0
CD,16,200,155,16,1,5.833185,6.408745,6.597453,0.0,True,6.618546,16,1,5.833185,6.408745,6.597453,0.0,True,6.618546,16,1,6.597453,6.597453,0.0,2.238017,1.06742,0.0,0.0
CD,16,200,156,16,1,6.196618,6.799989,5.780751,0.0,True,5.744581,16,1,6.196618,6.799989,5.780751,0.0,True,5.744581,16,1,5.780751,5.780751,0.0,2.538837,1.043473,0.0,0.0
CD,16,200,157,16,1,6.111504,6.744669,5.972018,0.0,True,5.970741,16,1,6.111504,6.744669,5.972018,0.0,True,5.970741,16,1,5.972018,5.972018,0.0,1.928127,0.884438,0.0,0.0
CD,16,200,158,16,1,5.729406,6.314278,6.830665,0.0,True,6.719953,16,1,5.729406,6.314278,6.830665,0.0,True,6.719953,16,1,6.830665,6.830665,0.0,1.772012,0.895718,0.0,0.0
CD,16,200,159,16,1,6.119272,6.727411,5.954561,0.0,True,5.893959,16,1,6.119272,6.727411,5.954561,0.0,True,5.893959,16,1,5.954561,5.954561,0.0,1.924047,0.806232,0.0,0.0
CD,16,200,160,16,1,6.103615,6.728154,5.989747,0.0,True,5.872557,16,1,6.103615,6.728154,5.989747,0.0,True,5.872557,16,1,5.989747,5.989747,0.0,1.898963,0.857182,0.0,0.0
CD,16,200,161,16,1,6.017516,6.591721,6.183228,0.0,True,6.185111,16,1,6.017516,6.591721,6.183228,0.0,True,6.185111,16,1,6.183228,6.183228,0.0,2.319955,1.055719,0.0,0.0
CD,16,200,162,16,1,6.203749,6.827407,5.764726,0.0,True,5.740654,16,1,6.203749,6.827407,5.764726,0.0,True,5.740654,16,1,5.764726,5.764726,0.0,2.049567,1.001036,0.0,0.0
CD,16,200,163,16,1,5.935157,6.575035,6.368304,0.0,True,6.256828,16,1,5.935157,6.575035,6.368304,0.0,True,6.256828,16,1,6.368304,6.368304,0.0,1.940238,0.971365,0.0,0.0
CD,16,200,164,16,1,5.8195,6.361643,6.628208,0.0,True,6.620274,16,1,5.8195,6.361643,6.628208,0.0,True,6.620274,16,1,6.628208,6.628208,0.0,1.837373,0.698348,0.0,0.0
CD,16,200,165,16,1,6.164219,6.787876,5.853557,0.0,True,5.79088,16,1,6.164219,6.787876,5.853557,0.0,True,5.79088,16,1,5.853557,5.853557,0.0,2.205696,1.017586,0.0,0.0
CD,16,200,166,16,1,6.035976,6.642791,6.141743,0.0,True,6.109237,16,1,6.035976,6.642791,6.141743,0.0,True,6.109237,16,1,6.141743,6.141743,0.0,1.429122,0.780034,0.0,0.0
CD,16,200,167,16,1,6.125994,6.722918,5.939457,0.0,True,5.953333,16,1,6.125994,6.722918,5.939457,0.0,True,5.953333,16,1,5.939457,5.939457,0.0,1.969158,1.011548,0.0,0.0
CD,16,200,168,16,1,6.041043,6.656303,6.130357,0.0,True,6.064923,16,1,6.041043,6.656303,6.130357,0.0,True,6.064923,16,1,6.130357,6.130357,0.0,2.03691,0.900327,0.0,0.0
CD,16,200,169,16,1,6.130817,6.737854,5.928619,0.0,True,5.86227,16,1,6.130817,6.737854,5.928619,0.0,True,5.86227,16,1,5.928619,5.928619,0.0,1.791679,0.778157,0.0,0.0
CD,16,200,170,16,1,5.99809,6.586959,6.22688,0.0,True,6.253566,16,1,5.99809,6.586959,6.22688,0.0,True,6.253566,16,1,6.22688,6.22688,0.0,1.900504,1.11715,0.0,0.0
CD,16,200,171,16,1,6.063044,6.670228,6.080917,0.0,True,6.030939,16,1,6.063044,6.670228,6.080917,0.0,True,6.030939,16,1,6.080917,6.080917,0.0,1.84175,1.009088,0.0,0.0
CD,16,200,172,16,1,6.137267,6.760353,5.914123,0.0,True,5.943443,16,1,6.137267,6.760353,5.914123,0.0,True,5.943443,16,1,5.914123,5.914123,0.0,1.956666,0.919292,0.0,0.0
CD,16,200,173,16,1,6.420263,7.087822,5.278176,0.0,True,5.244965,16,1,6.420263,7.087822,5.278176,0.0,True,5.244965,16,1,5.278176,5.278176,0.0,2.315971,1.036794,0.0,0.0
CD,16,200,174,16,1,5.713606,6.302815,6.866171,0.0,True,6.824022,16,1,5.713606,6.302815,6.866171,0.0,True,6.824022,16,1,6.866171,6.866171,0.0,2.008196,0.759,0.0,0.0
CD,16,200,175,16,1,6.061955,6.670731,6.083363,0.0,True,6.020415,16,1,6.061955,6.670731,6.083363,0.0,True,6.020415,16,1,6.083363,6.083363,0.0,1.86224,1.052079,0.0,0.0
CD,16,200,176,16,1,5.94321,6.538948,6.350206,0.0,True,6.234453,16,1,5.94321,6.538948,6.350206,0.0,True,6.234453,16,1,6.350206,6.350206,0.0,2.51717,1.240999,0.0,0.0
CD,16,200,177,16,1,6.262091,6.878999,5.633621,0.0,True,5.59149,16,1,6.262091,6.878999,5.633621,0.0,True,5.59149,16,1,5.633621,5.633621,0.0,1.981784,1.015747,0.0,0.0
CD,16,200,178,16,1,5.780764,6.329108,6.715254,0.0,True,6.620942,16,1,5.780764,6.329108,6.715254,0.0,True,6.620942,16,1,6.715254,6.715254,0.0,2.257839,1.112233,0.0,0.0
CD,16,200,179,16,1,6.408655,7.074911,5.304262,0.0,True,5.306423,16,1,6.408655,7.074911,5.304262,0.0,True,5.306423,16,1,5.304262,5.304262,0.0,2.082613,0.963184,0.0,0.0
CD,16,200,180,16,1,6.114187,6.679857,5.965988,0.0,True,5.965988,16,1,6.114187,6.679857,5.965988,0.0,True,5.965988,16,1,5.965988,5.965988,0.0,2.124645,1.234894,0.0,0.0
CD,16,200,181,16,1,5.701073,6.246459,6.894335,0.0,True,6.818762,16,1,5.701073,6.246459,6.894335,0.0,True,6.818762,16,1,6.894335,6.894335,0.0,1.790106,0.978949,0.0,0.0
CD,16,200,182,16,1,6.058931,6.674297,6.09016,0.0,True,6.010696,16,1,6.058931,6.674297,6.09016,0.0,True,6.010696,16,1,6.09016,6.09016,0.0,2.258623,0.865946,0.0,0.0
CD,16,200,183,16,1,5.813344,6.413266,6.642041,0.0,True,6.572821,16,1,5.813344,6.413266,6.642041,0.0,True,6.572821,16,1,6.642041,6.642041,0.0,2.362827,0.889218,0.0,0.0
CD,16,200,184,16,1,5.803965,6.379806,6.663117,0.0,True,6.587198,16,1,5.803965,6.379806,6.663117,0.0,True,6.587198,16,1,6.663117,6.663117,0.0,1.957168,0.846912,0.0,0.0
CD,16,200,185,16,1,5.587762,6.067303,7.148967,0.0,True,7.137887,16,1,5.587762,6.067303,7.148967,0.0,True,7.137887,16,1,7.148967,7.148967,0.0,1.867856,0.915869,0.0,0.0
CD,16,200,186,16,1,5.965459,6.55334,6.300209,0.0,True,6.286142,16,1,5.965459,6.55334,6.300209,0.0,True,6.286142,16,1,6.300209,6.300209,0.0,1.816882,0.966466,0.0,0.0
CD,16,200,187,16,1,5.946914,6.52939,6.341883,0.0,True,6.227379,16,1,5.946914,6.52939,6.341883,0.0,True,6.227379,16,1,6.341883,6.341883,0.0,2.16632,0.929215,0.0,0.0
CD,16,200,188,16,1,6.18332,6.822663,5.810634,0.0,True,5.777874,16,1,6.18332,6.822663,5.810634,0.0,True,5.777874,16,1,5.810634,5.810634,0.0,2.07427,0.931235,0.0,0.0
CD,16,200,189,16,1,5.994713,6.574002,6.23447,0.0,True,6.208948,16,1,5.994713,6.574002,6.23447,0.0,True,6.208948,16,1,6.23447,6.23447,0.0,1.797967,0.915782,0.0,0.0
CD,16,200,190,16,1,6.143246,6.747022,5.900687,0.0,True,5.831302,16,1,6.143246,6.747022,5.900687,0.0,True,5.831302,16,1,5.900687,5.900687,0.0,2.177414,1.030268,0.0,0.0
CD,16,200,191,16,1,6.082865,6.71322,6.036374,0.0,True,5.933228,16,1,6.082865,6.71322,6.036374,0.0,True,5.933228,16,1,6.036374,6.036374,0.0,1.995315,0.894672,0.0,0.0
CD,16,200,192,16,1,5.989983,6.598203,6.245098,0.0,True,6.202834,16,1,5.989983,6.598203,6.245098,0.0,True,6.202834,16,1,6.245098,6.245098,0.0,1.998637,0.928244,0.0,0.0
CD,16,200,193,16,1,5.831033,6.432682,6.602289,0.0,True,6.500343,16,1,5.831033,6.432682,6.602289,0.0,True,6.500343,16,1,6.602289,6.602289,0.0,1.971447,1.047735,0.0,0.0
CD,16,200,194,16,1,6.16527,6.790968,5.851195,0.0,True,5.894038,16,1,6.16527,6.790968,5.851195,0.0,True,5.894038,16,1,5.851195,5.851195,0.0,2.101675,0.827132,0.0,0.0
CD,16,200,195,16,1,5.616949,6.10766,7.083378,0.0,True,6.868195,16,1,5.616949,6.10766,7.083378,0.0,True,6.868195,16,1,7.083378,7.083378,0.0,2.081449,0.783268,0.0,0.0
CD,16,200,196,16,1,6.416421,7.047809,5.286811,0.0,True,5.348162,16,1,6.416421,7.047809,5.286811,0.0,True,5.348162,16,1,5.286811,5.286811,0.0,2.03036,1.043389,0.0,0.0
CD,16,200,197,16,1,6.695951,7.377093,4.658653,0.0,True,4.737815,16,1,6.695951,7.377093,4.658653,0.0,True,4.737815,16,1,4.658653,4.658653,0.0,2.33573,1.042491,0.0,0.0
CD,16,200,198,16,1,6.293893,6.953317,5.562155,0.0,True,5.512224,16,1,6.293893,6.953317,5.562155,0.0,True,5.512224,16,1,5.562155,5.562155,0.0,1.890704,0.972125,0.0,0.0
CD,16,200,199,16,1,6.462172,7.131189,5.184001,0.0,True,5.193225,16,1,6.462172,7.131189,5.184001,0.0,True,5.193225,16,1,5.184001,5.184001,0.0,1.759434,0.821178,0.0,0.0
PENGUIN,32,5,0,8,4,5.422744,6.759295,6.259287,0.028327,True,6.224643,8,4,5.422744,6.759295,6.259287,0.028327,True,6.224643,16,2,6.23096,6.23096,0.894857,2.942749,0.028327,0.028327,0.0
PENGUIN,32,5,1,8,4,3.007381,4.315239,6.301811,0.01888,True,6.265392,8,4,3.007381,4.315239,6.301811,0.01888,True,6.265392,16,2,6.282931,6.282931,0.886905,2.912408,0.01888,0.01888,0.0
PENGUIN,32,5,2,8,4,4.6913,7.439408,6.272164,0.009759,True,6.236983,16,2,4.582581,7.572503,6.262405,0.0,True,6.225886,16,2,6.262405,6.262405,0.87882,2.945681,0.009759,0.009759,0.0
PENGUIN,32,5,3,8,4,2.847487,4.015799,6.304626,0.013577,True,6.268089,8,4,2.847487,4.015799,6.304626,0.013577,True,6.268089,16,2,6.291049,6.291049,0.875258,2.92861,0.013577,0.013577,0.0
PENGUIN,32,5,4,16,2,6.558875,8.593223,6.227611,0.0,True,6.183374,16,2,6.558875,8.593223,6.227611,0.0,True,6.183374,16,2,6.227611,6.227611,0.867117,2.869465,0.00945,0.00945,0.0
PENGUIN,32,5,5,8,4,3.955638,5.896392,6.285116,0.025162,True,6.249394,8,4,3.955638,5.896392,6.285116,0.025162,True,6.249394,16,2,6.259954,6.259954,0.873218,2.931571,0.025162,0.025162,0.0
PENGUIN,32,5,6,8,4,4.130494,5.107971,6.282038,0.018823,True,6.246444,8,4,4.130494,5.107971,6.282038,0.018823,True,6.246444,16,2,6.263215,6.263215,0.890631,2.915567,0.018823,0.018823,0.0
PENGUIN,32,5,7,8,4,3.840725,5.737454,6.287139,0.023262,True,6.251333,8,4,3.840725,5.737454,6.287139,0.023262,True,6.251333,16,2,6.263877,6.263877,0.893195,2.908195,0.023262,0.023262,0.0
PENGUIN,32,5,8,16,2,5.510237,7.256539,6.246073,0.0,True,6.210236,32,1,5.372438,7.536143,7.144393,0.89832,False,7.175394,16,2,6.246073,6.246073,0.89832,2.939613,0.009512,0.009512,0.0
PENGUIN,32,5,9,8,4,7.167322,14.491548,6.228573,0.015709,True,6.201585,8,4,7.167322,14.491548,6.228573,0.015709,True,6.201585,16,2,6.212863,6.212863,0.889972,2.892105,0.015709,0.015709,0.0
PENGUIN,32,5,10,4,8,6.005156,11.23528,6.699191,0.468563,False,6.654486,4,8,6.005156,11.23528,6.699191,0.468563,False,6.654486,16,2,6.230628,6.230628,0.895175,2.924414,0.013523,0.013523,0.0
PENGUIN,32,5,11,4,8,6.347206,9.27228,6.693169,0.45743,False,6.648715,16,2,6.097213,9.638343,6.235739,0.0,True,6.200333,16,2,6.235739,6.235739,0.868464,2.902574,0.006406,0.006406,0.0
PENGUIN,32,5,12,8,4,4.967325,6.622727,6.267305,0.013163,True,6.245734,8,4,4.967325,6.622727,6.267305,0.013163,True,6.245734,16,2,6.254142,6.254142,0.893097,2.91352,0.013163,0.013163,0.0
PENGUIN,32,5,13,8,4,8.179953,14.275036,6.210745,0.027785,True,6.189974,8,4,8.179953,14.275036,6.210745,0.027785,True,6.189974,16,2,6.18296,6.18296,0.887325,2.879494,0.027785,0.027785,0.0
PENGUIN,32,5,14,32,1,5.587037,9.109927,7.140615,0.892102,False,7.171774,16,2,5.37165,9.171229,6.248513,0.0,True,6.212574,16,2,6.248513,6.248513,0.892102,2.927545,0.006489,0.006489,0.0
PENGUIN,32,5,15,8,4,4.732469,7.449949,6.27144,0.010601,True,6.236289,16,2,4.671562,7.913916,6.260839,0.0,True,6.224385,16,2,6.260839,6.260839,0.876083,2.944871,0.010601,0.010601,0.0
PENGUIN,32,5,16,8,4,5.008872,8.969191,6.266573,0.013612,True,6.245558,8,4,5.008872,8.969191,6.266573,0.013612,True,6.245558,16,2,6.252961,6.252961,0.867851,2.881566,0.013612,0.013612,0.0
PENGUIN,32,5,17,16,2,4.037675,6.117762,6.271999,0.0,True,6.235079,16,2,4.037675,6.117762,6.271999,0.0,True,6.235079,16,2,6.271999,6.271999,0.878778,2.921176,0.007349,0.007349,0.0
PENGUIN,32,5,18,32,1,3.832425,5.057494,7.171506,0.919166,False,7.201375,32,1,3.832425,5.057494,7.171506,0.919166,False,7.201375,16,2,6.25234,6.25234,0.919166,2.865596,0.010389,0.010389,0.0
PENGUIN,32,5,19,4,8,5.077644,7.626203,6.71552,0.46529,False,6.670134,8,4,4.663756,7.809196,6.272649,0.02242,True,6.237448,16,2,6.25023,6.25023,0.895407,2.920858,0.02242,0.02242,0.0
PENGUIN,32,5,20,4,8,6.729319,12.62046,6.686441,0.475417,False,6.642269,4,8,6.729319,12.62046,6.686441,0.475417,False,6.642269,16,2,6.211025,6.211025,0.903753,2.943135,0.013626,0.013626,0.0
PENGUIN,32,5,21,16,2,2.269209,3.321581,6.303133,0.0,True,6.271925,16,2,2.269209,3.321581,6.303133,0.0,True,6.271925,16,2,6.303133,6.303133,0.890265,2.892985,0.002689,0.002689,0.0
PENGUIN,32,5,22,16,2,5.726838,7.907483,6.24226,0.0,True,6.206582,8,4,5.623512,8.165442,6.255752,0.013493,True,6.221256,16,2,6.24226,6.24226,0.891194,2.90975,0.013493,0.013493,0.0
PENGUIN,32,5,23,16,2,3.595706,4.628953,6.27978,0.0,True,6.242535,8,4,3.529919,4.864164,6.292611,0.012832,True,6.256576,16,2,6.27978,6.27978,0.8856,2.938713,0.012832,0.012832,0.0
PENGUIN,32,5,24,8,4,3.668656,4.812872,6.290169,0.018077,True,6.254236,8,4,3.668656,4.812872,6.290169,0.018077,True,6.254236,16,2,6.272092,6.272092,0.894659,2.9127,0.018077,0.018077,0.0
PENGUIN,32,5,25,32,1,8.404275,14.249472,7.091016,0.919058,False,7.124245,32,1,8.404275,14.249472,7.091016,0.919058,False,7.124245,16,2,6.171958,6.171958,0.919058,2.912507,0.005239,0.005239,0.0
PENGUIN,32,5,26,16,2,4.2171,5.673319,6.26884,0.0,True,6.232052,16,2,4.2171,5.673319,6.26884,0.0,True,6.232052,16,2,6.26884,6.26884,0.886612,2.885897,0.006083,0.006083,0.0
PENGUIN,32,5,27,4,8,4.292319,6.764331,6.729346,0.473117,False,6.683382,4,8,4.292319,6.764331,6.729346,0.473117,False,6.683382,16,2,6.256229,6.256229,0.853705,2.933718,0.008227,0.008227,0.0
PENGUIN,32,5,28,32,1,6.270012,7.300093,7.128591,0.893081,False,7.160251,16,2,6.110237,7.967355,6.23551,0.0,True,6.200113,16,2,6.23551,6.23551,0.893081,2.868877,0.004163,0.004163,0.0
PENGUIN,32,5,29,8,4,7.101506,9.20384,6.229731,0.015748,True,6.196322,8,4,7.101506,9.20384,6.229731,0.015748,True,6.196322,16,2,6.213984,6.213984,0.830297,2.946584,0.015748,0.015748,0.0
PENGUIN,32,5,30,32,1,3.393666,4.426288,7.179231,0.896786,False,7.222696,8,4,3.224047,5.48313,6.297996,0.015552,True,6.273865,16,2,6.282445,6.282445,0.896786,2.887502,0.015552,0.015552,0.0
PENGUIN,32,5,31,16,2,3.45685,4.621254,6.282224,0.0,True,6.257616,16,2,3.45685,4.621254,6.282224,0.0,True,6.257616,16,2,6.282224,6.282224,0.893816,2.913764,0.008309,0.008309,0.0
PENGUIN,32,5,32,4,8,10.804572,20.069719,6.614694,0.460581,False,6.580134,16,2,10.733584,20.978533,6.154113,0.0,True,6.128643,16,2,6.154113,6.154113,0.86224,2.920997,0.006214,0.006214,0.0
PENGUIN,32,5,33,4,8,6.373269,9.592025,6.69271,0.471342,False,6.648276,4,8,6.373269,9.592025,6.69271,0.471342,False,6.648276,16,2,6.221368,6.221368,0.894557,2.938464,0.018769,0.018769,0.0
PENGUIN,32,5,34,8,4,5.5217,7.404405,6.257545,0.014977,True,6.222974,8,4,5.5217,7.404405,6.257545,0.014977,True,6.222974,16,2,6.242568,6.242568,0.881501,2.871415,0.014977,0.014977,0.0
PENGUIN,32,5,35,8,4,8.510713,13.667691,6.204921,0.020718,True,6.172548,8,4,8.510713,13.667691,6.204921,0.020718,True,6.172548,16,2,6.184203,6.184203,0.893219,2.962542,0.020718,0.020718,0.0
PENGUIN,32,5,36,16,2,3.719337,5.603903,6.277603,0.006878,True,6.240449,16,2,3.719337,5.603903,6.277603,0.006878,True,6.240449,8,4,6.270726,6.277603,0.843434,2.905321,0.0,0.0,0.006878
