round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
147,32046,0.51,"[0.1,0.3)",2960,0.191753,1.0,0.00750245,0.00750245,206.6861,33.4083,33.5636,6.5348
147,32046,0.51,"[0.3,0.5)",1533,0.386062,1.0,0.00522568,0.00522568,373.4561,33.3514,32.4983,12.3262
147,32046,0.51,"[0.5,0.7)",511,0.576957,1.0,0.00551832,0.00551832,299.5336,33.0283,21.415,12.2293
147,32046,0.51,"[0.7,1.0)",62,0.757297,1.0,0.00640984,0.00640984,256.7398,32.1742,16.2895,12.3329
147,32046,0.51,boundary(r=t),6949,0.0,1.0,0.01045243,0.01045243,123.2087,0.0,0.0,0.0
148,32264,0.506667,"[0.0,0.1)",1771,0.048405,1.0,0.01063197,0.01063197,128.9674,33.4996,32.3587,1.54
148,32264,0.506667,"[0.1,0.3)",3006,0.192486,1.0,0.00752749,0.00752749,200.7797,33.5026,33.0336,6.4307
148,32264,0.506667,"[0.3,0.5)",1565,0.386094,1.0,0.00516782,0.00516782,376.4045,33.3034,32.6649,12.4648
148,32264,0.506667,"[0.5,0.7)",556,0.579611,1.0,0.00571336,0.00571336,272.9197,33.2312,20.9687,12.0489
148,32264,0.506667,"[0.7,1.0)",52,0.742257,1.0,0.00442236,0.00442236,424.8646,33.3588,21.192,15.7798
148,32264,0.506667,boundary(r=t),6949,0.0,1.0,0.01026618,0.01026618,124.8436,0.0,0.0,0.0
149,32482,0.503333,"[0.0,0.1)",1786,0.049465,1.0,0.01064657,0.01064657,129.1307,33.43,31.8404,1.5344
149,32482,0.503333,"[0.1,0.3)",2907,0.192509,1.0,0.00759795,0.00759795,209.0051,33.4459,33.6372,6.5705
149,32482,0.503333,"[0.3,0.5)",1677,0.389022,1.0,0.00524356,0.00524356,366.7999,33.1635,31.8356,12.201
149,32482,0.503333,"[0.5,0.7)",527,0.575348,1.0,0.00559076,0.00559076,271.4474,33.0538,20.6416,11.7746
149,32482,0.503333,"[0.7,1.0)",53,0.745326,1.0,0.00515547,0.00515547,344.5955,32.4437,19.0875,14.2966
149,32482,0.503333,boundary(r=t),6949,0.0,1.0,0.01031421,0.01031421,123.2947,0.0,0.0,0.0
150,32700,0.5,"[0.0,0.1)",1771,0.048742,1.0,0.01020785,0.01020785,130.4495,33.3908,32.4813,1.5673
150,32700,0.5,"[0.1,0.3)",2960,0.193386,1.0,0.00757399,0.00757399,212.3995,33.5006,33.7468,6.6274
150,32700,0.5,"[0.3,0.5)",1634,0.386866,1.0,0.00530687,0.00530687,385.0744,33.2432,32.5885,12.3963
150,32700,0.5,"[0.5,0.7)",522,0.574839,1.0,0.00572019,0.00572019,268.3938,33.2761,20.5383,11.7025
150,32700,0.5,"[0.7,1.0)",63,0.74815,1.0,0.00551001,0.00551001,273.2247,32.7523,17.4302,13.0598
150,32700,0.5,boundary(r=t),6949,0.0,1.0,0.01052938,0.01052938,123.3841,0.0,0.0,0.0
151,32918,0.496667,"[0.0,0.1)",1851,0.049454,1.0,0.01055394,0.01055394,128.3954,33.4054,32.3539,1.574
151,32918,0.496667,"[0.1,0.3)",2920,0.192387,1.0,0.00769741,0.00769741,205.0175,33.5644,33.8704,6.5945
151,32918,0.496667,"[0.3,0.5)",1578,0.386891,1.0,0.00505939,0.00505939,391.8085,33.2179,32.891,12.6077
151,32918,0.496667,"[0.5,0.7)",545,0.57421,1.0,0.00574287,0.00574287,259.8437,33.1798,20.8089,11.8354
151,32918,0.496667,"[0.7,1.0)",56,0.741577,1.0,0.00541891,0.00541891,466.7816,33.1057,20.8077,15.5649
151,32918,0.496667,boundary(r=t),6949,0.0,1.0,0.01045218,0.01045218,123.6303,0.0,0.0,0.0
152,33136,0.493333,"[0.0,0.1)",1832,0.050209,1.0,0.0105152,0.0105152,129.6878,33.3671,32.1911,1.6183
152,33136,0.493333,"[0.1,0.3)",2897,0.192707,1.0,0.00754854,0.00754854,205.3816,33.5094,33.3452,6.4973
152,33136,0.493333,"[0.3,0.5)",1621,0.384658,1.0,0.00521599,0.00521599,391.3142,33.159,33.1485,12.5423
152,33136,0.493333,"[0.5,0.7)",552,0.575485,1.0,0.00582497,0.00582497,280.1958,33.078,21.1855,12.0863
152,33136,0.493333,"[0.7,1.0)",48,0.752736,1.0,0.00527277,0.00527277,369.1286,32.2829,19.2855,14.5876
152,33136,0.493333,boundary(r=t),6949,0.0,1.0,0.01044335,0.01044335,124.0355,0.0,0.0,0.0
153,33354,0.49,"[0.0,0.1)",1806,0.049432,1.0,0.01036304,0.01036304,132.382,33.2975,33.502,1.6493
153,33354,0.49,"[0.1,0.3)",2933,0.192446,1.0,0.00739203,0.00739203,203.1242,33.4616,33.4026,6.5197
153,33354,0.49,"[0.3,0.5)",1588,0.386186,1.0,0.00519025,0.00519025,378.7862,33.3076,32.3883,12.3148
153,33354,0.49,"[0.5,0.7)",566,0.576926,1.0,0.00565905,0.00565905,303.8051,33.0934,21.7619,12.489
153,33354,0.49,"[0.7,1.0)",57,0.739412,1.0,0.00572761,0.00572761,298.9953,32.9188,19.3498,14.2651
153,33354,0.49,boundary(r=t),6949,0.0,1.0,0.01042478,0.01042478,124.523,0.0,0.0,0.0
154,33572,0.486667,"[0.0,0.1)",1749,0.049646,1.0,0.01037717,0.01037717,129.4246,33.4524,32.1227,1.5693
154,33572,0.486667,"[0.1,0.3)",2990,0.192917,1.0,0.00756961,0.00756961,202.9056,33.4882,33.7194,6.5749
154,33572,0.486667,"[0.3,0.5)",1608,0.385232,1.0,0.00513884,0.00513884,400.3841,33.334,33.7642,12.8188
154,33572,0.486667,"[0.5,0.7)",538,0.573674,1.0,0.00564738,0.00564738,258.3115,32.9836,20.5933,11.6631
154,33572,0.486667,"[0.7,1.0)",65,0.742532,1.0,0.00569736,0.00569736,427.2373,32.9812,20.6433,15.4833
154,33572,0.486667,boundary(r=t),6949,0.0,1.0,0.01039274,0.01039274,124.5684,0.0,0.0,0.0
155,33790,0.483333,"[0.0,0.1)",1789,0.049423,1.0,0.01080583,0.01080583,129.4667,33.3853,32.6407,1.5902
155,33790,0.483333,"[0.1,0.3)",2940,0.192311,1.0,0.00758276,0.00758276,205.9521,33.4944,33.1223,6.4726
155,33790,0.483333,"[0.3,0.5)",1602,0.385431,1.0,0.0052281,0.0052281,362.041,33.311,31.5298,11.979
155,33790,0.483333,"[0.5,0.7)",552,0.57428,1.0,0.00576334,0.00576334,273.8197,33.1128,20.7294,11.7675
155,33790,0.483333,"[0.7,1.0)",67,0.75825,1.0,0.00561271,0.00561271,252.2241,32.9156,17.2442,13.1127
155,33790,0.483333,boundary(r=t),6949,0.0,1.0,0.01049612,0.01049612,123.4828,0.0,0.0,0.0
156,34008,0.48,"[0.0,0.1)",1827,0.048808,1.0,0.010561,0.010561,129.8564,33.3844,32.2918,1.5685
156,34008,0.48,"[0.1,0.3)",3021,0.191566,1.0,0.00753972,0.00753972,206.0491,33.518,33.6891,6.5545
156,34008,0.48,"[0.3,0.5)",1530,0.388109,1.0,0.00527727,0.00527727,388.7125,33.3094,32.6467,12.4661
156,34008,0.48,"[0.5,0.7)",512,0.572574,1.0,0.00560877,0.00560877,296.4733,33.0902,21.7179,12.2817
156,34008,0.48,"[0.7,1.0)",60,0.752921,1.0,0.00496503,0.00496503,349.849,33.308,19.863,15.0227
156,34008,0.48,boundary(r=t),6949,0.0,1.0,0.01047329,0.01047329,122.9976,0.0,0.0,0.0
157,34226,0.476667,"[0.0,0.1)",1821,0.048797,1.0,0.01042939,0.01042939,132.155,33.3922,33.263,1.6054
157,34226,0.476667,"[0.1,0.3)",2953,0.193282,1.0,0.0074603,0.0074603,213.5193,33.4486,34.1221,6.6586
157,34226,0.476667,"[0.3,0.5)",1596,0.385967,1.0,0.00522796,0.00522796,403.3019,33.194,33.7591,12.8479
157,34226,0.476667,"[0.5,0.7)",529,0.573092,1.0,0.00579165,0.00579165,280.4331,33.093,21.4223,12.2038
157,34226,0.476667,"[0.7,1.0)",51,0.745147,1.0,0.00548789,0.00548789,363.6245,32.6971,19.1409,14.3763
157,34226,0.476667,boundary(r=t),6949,0.0,1.0,0.0105203,0.0105203,123.7784,0.0,0.0,0.0
158,34444,0.473333,"[0.0,0.1)",1823,0.048604,1.0,0.01043353,0.01043353,129.9159,33.3744,31.4829,1.5173
158,34444,0.473333,"[0.1,0.3)",2896,0.192449,1.0,0.00747538,0.00747538,200.688,33.4344,32.8793,6.3828
158,34444,0.473333,"[0.3,0.5)",1637,0.387305,1.0,0.00532637,0.00532637,379.6727,33.3297,32.4299,12.3587
158,34444,0.473333,"[0.5,0.7)",552,0.570841,1.0,0.00572007,0.00572007,276.9208,33.2309,21.0717,11.8698
158,34444,0.473333,"[0.7,1.0)",42,0.753041,1.0,0.00467139,0.00467139,370.9055,31.8786,19.2823,14.392
158,34444,0.473333,boundary(r=t),6949,0.0,1.0,0.01067735,0.01067735,122.9888,0.0,0.0,0.0
159,34662,0.47,"[0.0,0.1)",1799,0.048837,1.0,0.01031563,0.01031563,133.061,33.3312,32.4541,1.5841
159,34662,0.47,"[0.1,0.3)",2865,0.191688,1.0,0.0075259,0.0075259,208.702,33.4445,33.9992,6.6106
159,34662,0.47,"[0.3,0.5)",1721,0.38362,1.0,0.00538204,0.00538204,390.9779,33.3128,32.7834,12.389
159,34662,0.47,"[0.5,0.7)",523,0.577671,1.0,0.0057828,0.0057828,288.4954,33.1257,20.9896,12.0655
159,34662,0.47,"[0.7,1.0)",42,0.745562,1.0,0.00510964,0.00510964,366.4807,32.3042,19.3873,14.3829
159,34662,0.47,boundary(r=t),6949,0.0,1.0,0.0105625,0.0105625,123.8235,0.0,0.0,0.0
160,34880,0.466667,"[0.0,0.1)",1830,0.049436,1.0,0.01057945,0.01057945,129.2577,33.3787,32.2072,1.5741
160,34880,0.466667,"[0.1,0.3)",2924,0.193193,1.0,0.00760246,0.00760246,202.6402,33.4483,32.9753,6.431
160,34880,0.466667,"[0.3,0.5)",1591,0.386515,1.0,0.0054215,0.0054215,383.9467,33.3176,33.018,12.5229
160,34880,0.466667,"[0.5,0.7)",547,0.57531,1.0,0.00586359,0.00586359,279.082,33.0881,21.1462,12.1015
160,34880,0.466667,"[0.7,1.0)",58,0.746485,1.0,0.00535155,0.00535155,326.8142,32.7985,18.185,13.608
160,34880,0.466667,boundary(r=t),6949,0.0,1.0,0.0105731,0.0105731,123.3885,0.0,0.0,0.0
161,35098,0.463333,"[0.0,0.1)",1855,0.04959,1.0,0.01033111,0.01033111,131.0026,33.2342,32.8053,1.5967
161,35098,0.463333,"[0.1,0.3)",2909,0.192317,1.0,0.00762046,0.00762046,208.174,33.5036,34.1896,6.6568
161,35098,0.463333,"[0.3,0.5)",1597,0.387078,1.0,0.00534241,0.00534241,376.6754,33.3214,32.0377,12.2097
161,35098,0.463333,"[0.5,0.7)",527,0.572741,1.0,0.0060722,0.0060722,258.162,32.9987,20.1439,11.4455
161,35098,0.463333,"[0.7,1.0)",62,0.74908,1.0,0.00581141,0.00581141,288.8374,32.3982,17.4664,13.1916
161,35098,0.463333,boundary(r=t),6949,0.0,1.0,0.01062537,0.01062537,122.5773,0.0,0.0,0.0
162,35316,0.46,"[0.0,0.1)",1828,0.048485,1.0,0.01048235,0.01048235,134.5871,33.212,33.0976,1.5836
162,35316,0.46,"[0.1,0.3)",2898,0.191944,1.0,0.00771071,0.00771071,208.1254,33.4735,34.1479,6.6289
162,35316,0.46,"[0.3,0.5)",1612,0.38787,1.0,0.00542361,0.00542361,402.8351,33.3694,33.0795,12.6405
162,35316,0.46,"[0.5,0.7)",562,0.571174,1.0,0.00577594,0.00577594,275.1505,33.0507,21.1102,11.9108
162,35316,0.46,"[0.7,1.0)",50,0.7358,1.0,0.00591075,0.00591075,293.764,33.1281,16.7926,12.4347
162,35316,0.46,boundary(r=t),6949,0.0,1.0,0.01068462,0.01068462,122.3981,0.0,0.0,0.0
163,35534,0.456667,"[0.0,0.1)",1831,0.049136,1.0,0.01059146,0.01059146,130.1554,33.3572,32.2685,1.5767
163,35534,0.456667,"[0.1,0.3)",2942,0.19389,1.0,0.00744181,0.00744181,205.9422,33.5359,33.7243,6.6313
163,35534,0.456667,"[0.3,0.5)",1585,0.385732,1.0,0.00536341,0.00536341,386.0782,33.3363,32.8045,12.4946
163,35534,0.456667,"[0.5,0.7)",544,0.575974,1.0,0.00582291,0.00582291,273.8683,33.1387,20.9742,12.0185
163,35534,0.456667,"[0.7,1.0)",48,0.740787,1.0,0.00467481,0.00467481,333.525,33.6019,19.2853,14.3281
163,35534,0.456667,boundary(r=t),6949,0.0,1.0,0.01068334,0.01068334,122.8098,0.0,0.0,0.0
164,35752,0.453333,"[0.0,0.1)",1743,0.049194,1.0,0.01059911,0.01059911,130.2325,33.3237,31.7753,1.5444
164,35752,0.453333,"[0.1,0.3)",2999,0.19115,1.0,0.00761733,0.00761733,198.7576,33.5171,32.9934,6.3778
164,35752,0.453333,"[0.3,0.5)",1632,0.385564,1.0,0.00553292,0.00553292,354.351,33.3548,31.5098,11.9821
164,35752,0.453333,"[0.5,0.7)",517,0.578399,1.0,0.00566231,0.00566231,288.8302,33.0127,21.093,12.1193
164,35752,0.453333,"[0.7,1.0)",59,0.749128,1.0,0.00493627,0.00493627,279.1037,33.1987,18.6048,13.9415
164,35752,0.453333,boundary(r=t),6949,0.0,1.0,0.01064316,0.01064316,122.5765,0.0,0.0,0.0
165,35970,0.45,"[0.0,0.1)",1877,0.049281,1.0,0.01042427,0.01042427,129.7698,33.3078,32.4261,1.5838
165,35970,0.45,"[0.1,0.3)",2908,0.190368,1.0,0.00785806,0.00785806,200.0881,33.4793,32.6107,6.3208
165,35970,0.45,"[0.3,0.5)",1585,0.388033,1.0,0.0053666,0.0053666,377.3546,33.2969,31.9879,12.2583
165,35970,0.45,"[0.5,0.7)",510,0.576681,1.0,0.00599954,0.00599954,249.7086,33.1176,20.0335,11.4657
165,35970,0.45,"[0.7,1.0)",70,0.743273,1.0,0.00556019,0.00556019,483.9031,33.058,19.9383,14.9682
165,35970,0.45,boundary(r=t),6949,0.0,1.0,0.01076902,0.01076902,122.5019,0.0,0.0,0.0
166,36188,0.446667,"[0.0,0.1)",1841,0.049344,1.0,0.01070952,0.01070952,128.8058,33.4269,31.4609,1.5366
166,36188,0.446667,"[0.1,0.3)",2915,0.19412,1.0,0.00759431,0.00759431,206.5834,33.4915,33.3824,6.5523
166,36188,0.446667,"[0.3,0.5)",1630,0.385574,1.0,0.00532092,0.00532092,389.6667,33.3424,32.8091,12.4444
166,36188,0.446667,"[0.5,0.7)",510,0.579761,1.0,0.00578817,0.00578817,280.4091,33.209,20.5976,11.8487
166,36188,0.446667,"[0.7,1.0)",54,0.746855,1.0,0.00558553,0.00558553,512.6316,32.6392,21.8819,16.3426
166,36188,0.446667,boundary(r=t),6949,0.0,1.0,0.01083197,0.01083197,122.6485,0.0,0.0,0.0
167,36406,0.443333,"[0.0,0.1)",1834,0.049963,1.0,0.01097239,0.01097239,127.9325,33.4228,31.8995,1.5524
167,36406,0.443333,"[0.1,0.3)",2824,0.193443,1.0,0.00760216,0.00760216,206.8101,33.4285,33.4233,6.5429
167,36406,0.443333,"[0.3,0.5)",1688,0.38687,1.0,0.00539926,0.00539926,391.6121,33.2718,32.9891,12.5877
167,36406,0.443333,"[0.5,0.7)",551,0.57392,1.0,0.00596337,0.00596337,273.5877,33.0487,20.8676,11.9051
167,36406,0.443333,"[0.7,1.0)",53,0.746627,1.0,0.00513224,0.00513224,326.8639,33.6201,19.0985,14.3961
167,36406,0.443333,boundary(r=t),6949,0.0,1.0,0.01082854,0.01082854,122.4914,0.0,0.0,0.0
168,36624,0.44,"[0.0,0.1)",1854,0.049648,1.0,0.01069857,0.01069857,128.7145,33.2254,32.2306,1.5779
168,36624,0.44,"[0.1,0.3)",2918,0.193278,1.0,0.00756046,0.00756046,202.0531,33.3959,33.2212,6.4679
168,36624,0.44,"[0.3,0.5)",1576,0.387058,1.0,0.00530056,0.00530056,365.3476,33.2652,32.0897,12.2432
168,36624,0.44,"[0.5,0.7)",538,0.57771,1.0,0.00619162,0.00619162,267.1813,32.9836,20.3995,11.6587
168,36624,0.44,"[0.7,1.0)",64,0.746405,1.0,0.00575971,0.00575971,307.5768,32.7604,18.216,13.6954
168,36624,0.44,boundary(r=t),6949,0.0,1.0,0.01078755,0.01078755,122.3675,0.0,0.0,0.0
169,36842,0.436667,"[0.0,0.1)",1868,0.050441,1.0,0.01087797,0.01087797,128.9867,33.4186,32.339,1.6095
169,36842,0.436667,"[0.1,0.3)",2878,0.194337,1.0,0.00764277,0.00764277,205.5247,33.5266,33.7893,6.6308
169,36842,0.436667,"[0.3,0.5)",1629,0.387239,1.0,0.00543673,0.00543673,363.373,33.3893,31.5299,12.0654
169,36842,0.436667,"[0.5,0.7)",526,0.5712,1.0,0.00572243,0.00572243,310.6299,33.3034,21.9635,12.3992
169,36842,0.436667,"[0.7,1.0)",49,0.747153,1.0,0.00532036,0.00532036,666.1296,33.0086,20.9056,15.9708
169,36842,0.436667,boundary(r=t),6949,0.0,1.0,0.01089879,0.01089879,121.8623,0.0,0.0,0.0
170,37060,0.433333,"[0.0,0.1)",1911,0.04889,1.0,0.01069338,0.01069338,129.6243,33.4381,32.0407,1.5512
170,37060,0.433333,"[0.1,0.3)",2888,0.192419,1.0,0.00758023,0.00758023,208.073,33.523,33.8333,6.6304
170,37060,0.433333,"[0.3,0.5)",1591,0.387468,1.0,0.00547217,0.00547217,384.8018,33.4384,32.8775,12.5686
170,37060,0.433333,"[0.5,0.7)",506,0.580217,1.0,0.005808,0.005808,274.0469,33.0298,21.1979,12.1894
170,37060,0.433333,"[0.7,1.0)",54,0.738019,1.0,0.0055731,0.0055731,692.9956,33.4725,23.0301,17.1172
170,37060,0.433333,boundary(r=t),6949,0.0,1.0,0.01085722,0.01085722,122.0735,0.0,0.0,0.0
171,37278,0.43,"[0.0,0.1)",1838,0.050671,1.0,0.01062569,0.01062569,129.0954,33.4569,32.199,1.6026
171,37278,0.43,"[0.1,0.3)",2973,0.1928,1.0,0.00777916,0.00777916,202.3623,33.525,33.1525,6.5075
171,37278,0.43,"[0.3,0.5)",1577,0.383865,1.0,0.00542065,0.00542065,376.4874,33.2347,32.4606,12.2899
171,37278,0.43,"[0.5,0.7)",505,0.574551,1.0,0.00572866,0.00572866,264.9726,33.2324,21.1333,12.0751
171,37278,0.43,"[0.7,1.0)",57,0.742842,1.0,0.00575249,0.00575249,250.2633,32.6951,16.3742,12.1986
171,37278,0.43,boundary(r=t),6949,0.0,1.0,0.01083375,0.01083375,122.8048,0.0,0.0,0.0
172,37496,0.426667,"[0.0,0.1)",1914,0.049799,1.0,0.01075253,0.01075253,128.3383,33.3462,32.0293,1.5856
172,37496,0.426667,"[0.1,0.3)",2884,0.19156,1.0,0.00781048,0.00781048,201.1254,33.4611,32.8948,6.4146
172,37496,0.426667,"[0.3,0.5)",1588,0.386264,1.0,0.00553124,0.00553124,376.4066,33.2795,32.5591,12.3475
172,37496,0.426667,"[0.5,0.7)",507,0.57441,1.0,0.00605919,0.00605919,268.1377,32.9524,20.3878,11.606
172,37496,0.426667,"[0.7,1.0)",57,0.744255,1.0,0.00539559,0.00539559,344.4242,32.8333,19.3864,14.4308
172,37496,0.426667,boundary(r=t),6949,0.0,1.0,0.01087821,0.01087821,122.0063,0.0,0.0,0.0
173,37714,0.423333,"[0.0,0.1)",1821,0.049135,1.0,0.01074094,0.01074094,129.4841,33.4254,32.1656,1.5644
173,37714,0.423333,"[0.1,0.3)",2864,0.193408,1.0,0.00785952,0.00785952,204.8103,33.4853,33.1216,6.539
173,37714,0.423333,"[0.3,0.5)",1653,0.386291,1.0,0.00538923,0.00538923,392.9368,33.3156,33.1353,12.5909
173,37714,0.423333,"[0.5,0.7)",533,0.571984,1.0,0.00584582,0.00584582,293.3935,33.1783,21.6262,12.3063
173,37714,0.423333,"[0.7,1.0)",79,0.744398,1.0,0.00540445,0.00540445,352.0708,33.086,19.632,14.6192
173,37714,0.423333,boundary(r=t),6949,0.0,1.0,0.01076823,0.01076823,122.5498,0.0,0.0,0.0
